Close Date,Created Date,New Logo,Compagnie Region,Type,Stage,Billing Plan,Opportunity ID (18 Digit), ACV , Discount Amount , Amount , Net Amount 
3/8/17,3/29/16,0,North America,Partner - Cloud Product,Closed Lost,3 Years,17853854783069000000,68187,,204562,204562
12/16/16,3/29/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,,85614830746861500000,115200,,115200,115200
5/20/16,3/29/16,0,North America,Partner - OnPremise Product,Closed Lost,,62693338280149600000,32000,,32000,32000
6/29/16,3/29/16,1,North America,Partner - Cloud Product,Closed Won - Not Paid,3 Years,76245538887111200000,42296,24000,96000,72000
12/22/16,3/30/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,65087080050194200000,102081,,204162,204162
2/23/17,6/1/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,40433735080326800000,65583,50751,247500,196749
8/15/16,6/3/16,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,21079571314423500000,152272,105000,375000,270000
2/10/17,4/1/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,45884093043435900000,44100,14700,147000,132300
7/7/16,4/4/16,0,North America,Partner - OnPremise Product,Closed Lost,,46787788982443100000,75000,,75000,75000
8/29/16,4/9/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,22927042943774800000,32000,,32000,32000
6/12/16,4/9/16,0,North America,Direct - OnPremise Product,Closed Lost,,15914387070260800000,75000,,75000,75000
5/12/16,4/18/16,0,North America,Direct - OnPremise Product,Closed Lost,,57867858275412700000,32000,,32000,32000
4/20/16,4/19/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,63971967928767800000,25600,19200,96000,76800
8/9/16,4/29/16,0,North America,Partner - Cloud Product,Closed Lost,3 Years,67528079202599300000,,,325000,325000
5/25/16,5/6/16,0,North America,Direct - OnPremise Product,Closed Lost,,75752498482102700000,75000,,75000,75000
5/17/16,5/12/16,0,North America,Direct - Cloud Product,Closed Lost,,78276098062639800000,,,32000,32000
1/4/17,5/12/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,21439483012936300000,29333,,88000,88000
6/17/16,5/13/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,3 Years,75426568156884100000,28626,,85878,85878
12/12/16,8/29/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,78626181594076500000,24000,24000,96000,72000
9/20/16,9/6/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,34806559897931300000,49716,4359,103792,99433
10/21/16,9/7/16,0,North America,Direct - Cloud Product,Closed Lost,3 Years,36434973818636100000,79120,120498,225000,104502
2/27/17,9/17/16,0,North America,Direct - OnPremise Product,Closed Lost,Annual,19226968230281300000,32000,,32000,32000
9/14/16,7/5/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,15822687631409400000,86400,9600,96000,86400
9/21/16,7/30/16,0,North America,Direct - OnPremise Product,Closed Lost,,23923691766475600000,32000,,32000,32000
10/11/16,8/7/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,4 Years,50419597989463900000,210000,,840000,840000
3/17/17,8/7/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,24625930866377000000,49000,,147000,147000
6/12/17,10/4/16,1,North America,Partner - OnPremise Product,Closed Lost,Annual,54711851712865700000,49000,,49000,49000
3/28/17,10/5/16,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,40113078191303500000,187171,,375000,375000
11/20/16,10/5/16,0,North America,Partner - OnPremise Product,Closed Lost,,27621034509791200000,147000,,147000,147000
4/4/17,10/5/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,25649050793269300000,75000,,225000,225000
8/17/17,8/17/17,1,North America,Partner - Cloud Product,Closed Lost,3 Years,59332493773987300000,66750,24750,225000,200250
6/9/17,6/9/17,1,North America,Direct - OnPremise Product,Closed Lost,,71931408610688900000,22000,,22000,22000
8/18/17,6/9/17,1,North America,Direct - OnPremise Product,Closed Lost,,31627557055003400000,22000,,22000,22000
6/26/17,6/14/17,1,North America,Direct - OnPremise Product,Closed Lost,,31457173552089000000,22000,,22000,22000
8/24/17,6/23/17,1,North America,Direct - Cloud Product,Closed Lost,Annual,72933454702362100000,41000,       ,22000,22000
7/12/17,7/7/17,1,North America,Direct - Cloud Product,Closed Lost,,94826827763264100000,41000,       ,22000,22000
8/25/17,8/24/17,1,North America,Direct - Cloud Product,Closed Lost,,40794394007544100000,23988,,23988,23988
9/21/15,9/16/15,0,North America,Direct - OnPremise Product,Closed Lost - Not Renewing,9 Months,45814394999903800000,13425,,13425,13425
6/21/16,11/11/15,0,North America,Direct - OnPremise Product,Closed Lost - Not Renewing,Annual,81130435718091700000,17900,5370,23270,17900
3/20/17,3/2/17,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,17814162282334400000,58500,16500,75000,58500
5/1/17,3/2/17,1,North America,Partner - OnPremise Product,Closed Lost,Annual,69855696263372700000,75000,,75000,75000
5/10/17,3/7/17,1,North America,Partner - OnPremise Product,Closed Lost,Annual,48220287995804000000,49000,,49000,49000
5/3/17,3/7/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,72018911687595600000,75000,       ,75000,75000
5/3/17,3/7/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,17856476280228600000,32000,       ,32000,32000
5/10/17,3/7/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,76769426145435100000,32000,       ,32000,32000
5/1/17,3/21/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,28739844520060000000,164923,       ,164923,164923
6/21/17,4/14/17,1,North America,Partner - Cloud Product,Closed Lost,3 Years,87205834511853700000,148400,176250,375000,198750
6/28/17,5/5/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,82525488619312000000,129500,       ,52500,52500
7/24/17,6/14/17,1,North America,Direct - OnPremise Product,Closed Lost,Annual,21197376151433100000,22000,,22000,22000
6/28/17,6/22/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,14349081886612600000,87000,       ,49000,49000
8/1/17,6/23/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,70335766033161700000,41000,       ,22000,22000
8/1/17,6/23/17,1,North America,Direct - OnPremise Product,Closed Lost,3 Years,78330791858724400000,31500,130500,225000,94500
7/5/17,7/5/17,1,North America,Direct - Cloud Product,Closed Lost,,33633271275109100000,32000,,32000,32000
7/20/17,7/7/17,1,North America,Partner - OnPremise Product,Closed Lost,,61198691472196400000,32000,,32000,32000
7/25/17,7/25/17,1,North America,Direct - Cloud Product,Closed Lost,,71723611464724200000,32000,,32000,32000
6/20/17,11/3/16,1,North America,Direct - OnPremise Product,Closed Lost,Annual,38246416959337800000,32000,,32000,32000
1/18/17,11/16/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,18146047847447800000,32000,,32000,32000
12/29/16,12/14/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,3 Years,36240038892228400000,16500,16500,66000,49500
12/30/16,12/16/16,1,North America,Direct - Cloud Product,Closed Won - Paid,3 Years,56927382403796500000,72070,78750,225000,146250
12/22/16,12/16/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,72955553271006000000,161234,395756,879458,483702
4/14/17,12/16/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,22134183997335400000,49000,,49000,49000
3/2/17,12/16/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,35800378737937200000,75000,,75000,75000
12/31/16,12/19/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,3 Years,55454124552815100000,70000,187500,397500,210000
5/3/17,12/20/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,21396899310471600000,32000,,32000,32000
5/10/17,12/21/16,1,North America,Partner - OnPremise Product,Closed Lost,Annual,30234877956379100000,49000,,49000,49000
6/20/17,12/21/16,1,North America,Partner - OnPremise Product,Closed Lost,Annual,79083956600483900000,125000,,125000,125000
1/5/17,12/21/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,32153150886062100000,75000,,75000,75000
1/18/17,12/21/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,59440113162287700000,49000,,49000,49000
2/22/17,12/22/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,27126842572619800000,22000,,22000,22000
2/16/17,1/6/17,0,North America,Partner - OnPremise Product,Closed Lost,Annual,39564041363909700000,125000,,125000,125000
4/5/17,1/12/17,0,North America,Partner - Cloud Product,Closed Lost,3 Years,21642518092643000000,52000,,52000,52000
3/1/17,1/13/17,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,39099055567964500000,106071,,225000,225000
5/1/17,1/30/17,0,North America,Partner - Cloud Product,Closed Lost,Annual,26048502384576500000,32000,       ,32000,32000
4/19/17,1/30/17,0,North America,Partner - Cloud Product,Closed Lost,Annual,16845058773869900000,250000,       ,250000,250000
5/1/17,2/7/17,0,North America,Partner - OnPremise Product,Closed Lost,Annual,31383262065932400000,75000,,75000,75000
8/15/17,2/8/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,51795135831004300000,75000,       ,75000,75000
3/20/17,2/15/17,1,North America,Direct - Cloud Product,Closed Won - Paid,3 Years,24267119854390800000,50498,,96000,96000
11/4/15,9/2/15,0,North America,Partner - OnPremise Product,Closed Lost,,43532732649493800000,38016,,38016,38016
10/13/15,9/28/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,58210582372118400000,15215,8055,53700,45645
9/29/15,9/18/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,97710038782224500000,35800,,35800,35800
9/17/16,9/10/15,0,North America,Partner - Cloud Product,Closed Lost,3 Years,99352507388822600000,,,307500,307500
12/29/16,12/8/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,72715929731571000000,24000,24000,96000,72000
9/20/16,11/9/15,0,North America,Partner - OnPremise Product,Closed Lost,,36116645148362400000,200000,,200000,200000
1/29/16,10/23/15,0,North America,Partner - OnPremise Product,Closed Lost,,91834778409642400000,75000,,75000,75000
12/21/15,11/4/15,0,North America,Direct - OnPremise Product,Closed Won - Paid,2 Years,34926402562460300000,20479,3083,44040,40957
5/24/16,12/10/15,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,59187888272946500000,125000,,375000,375000
12/15/15,9/29/15,0,North America,Partner - OnPremise Product,Closed Lost,,88120751274703000000,114048,,114048,114048
1/4/16,8/24/15,0,North America,Partner - OnPremise Product,Closed Lost,,98519456345308000000,54552,,54552,54552
6/27/16,1/4/16,0,North America,Partner - OnPremise Product,Closed Lost,,81416818607443700000,60000,,60000,60000
5/30/16,8/25/15,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,96044801738489400000,17493,,52480,52480
2/23/16,8/5/15,0,North America,Direct - OnPremise Product,Closed Lost,,11506116375111600000,17900,,17900,17900
3/28/16,8/10/15,0,North America,Partner - OnPremise Product,Closed Lost,,98034879505470900000,125000,,125000,125000
7/5/16,10/9/15,0,North America,Partner - OnPremise Product,Closed Lost,Annual,55790823010652300000,32000,,32000,32000
4/29/16,8/5/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,51178243704250700000,678769,,1357538,1357538
2/29/16,8/18/15,0,North America,Direct - OnPremise Product,Closed Lost,,64857543051984100000,45460,,45460,45460
1/3/17,10/20/15,0,North America,Direct - OnPremise Product,Closed Lost,Annual,10926894854959000000,75000,,75000,75000
2/29/16,8/17/15,0,North America,Direct - OnPremise Product,Closed Lost,,83710792659309600000,63360,,63360,63360
2/23/16,12/21/15,0,North America,Partner - OnPremise Product,Closed Lost,,91694975685896800000,75000,,75000,75000
3/15/16,10/19/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,74564633831145200000,32000,,32000,32000
12/31/15,9/23/15,0,North America,Direct - OnPremise Product,Closed Won - Paid,Annual,57662649134716600000,42960,3580,46540,42960
2/23/16,1/8/16,0,North America,Partner - OnPremise Product,Closed Lost,,18403227388351900000,22000,,22000,22000
8/21/15,8/18/15,0,North America,Direct - OnPremise Product,Closed Won - Paid,Annual,25058251707309000000,17900,,17900,17900
1/11/16,12/31/15,0,North America,Partner - OnPremise Product,Closed Lost,,24855860424656100000,125000,,125000,125000
4/25/16,11/5/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,29045068767190200000,24000,24000,96000,72000
8/10/16,9/8/15,0,North America,Partner - OnPremise Product,Closed Lost,2 Years,20989373815790300000,32000,,64000,64000
6/27/16,12/21/15,0,North America,Partner - OnPremise Product,Closed Lost,,58255544885008900000,75000,,75000,75000
8/18/16,10/19/15,0,North America,Partner - Cloud Product,Closed Lost,3 Years,47100005559256500000,,,250000,250000
1/22/16,1/5/16,0,North America,Partner - OnPremise Product,Closed Lost,,73597564104910300000,60000,,60000,60000
2/2/16,8/26/15,0,North America,Partner - OnPremise Product,Closed Lost,,11574846983281300000,565000,,565000,565000
3/1/16,12/3/15,0,North America,Partner - OnPremise Product,Closed Lost,,34659623078421300000,450000,,450000,450000
3/3/17,8/25/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,5 Years,19437918633892000000,41650,36750,245000,208250
2/17/16,1/5/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,67250291877227300000,17900,10740,46540,35800
6/27/16,1/26/16,0,North America,Partner - OnPremise Product,Closed Lost,,14823580997075300000,22000,,22000,22000
9/20/16,1/20/16,0,North America,Partner - OnPremise Product,Closed Lost,,28753332248966500000,250000,,250000,250000
3/28/16,2/2/16,0,North America,Partner - OnPremise Product,Closed Lost,,14266889708240500000,32000,,32000,32000
6/27/16,1/27/16,0,North America,Partner - OnPremise Product,Closed Lost,,47894692527242300000,125000,,125000,125000
11/16/16,1/26/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,51033892901389600000,32000,,32000,32000
6/27/16,2/2/16,0,North America,Direct - OnPremise Product,Closed Lost,,71329257939718100000,60000,,60000,60000
5/26/16,2/2/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,95615339146467000000,125000,,375000,375000
6/27/16,2/23/16,0,North America,Partner - OnPremise Product,Closed Lost,,31740685245454300000,75000,,75000,75000
3/25/16,2/26/16,0,North America,Partner - OnPremise Product,Closed Lost,,53115408884863800000,75000,,75000,75000
3/29/16,2/29/16,0,North America,Partner - OnPremise Product,Closed Lost,,35279457522306900000,64000,,64000,64000
4/4/16,3/2/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,55082413022679500000,82500,127500,375000,247500
5/30/16,3/8/16,0,North America,Direct - OnPremise Product,Closed Lost,,74513908241810300000,75000,,75000,75000
3/28/16,2/22/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,63635180430631000000,24653,22040,96000,73960
3/16/16,2/25/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,2 Years,17433040842521600000,19780,6981,46540,39559
4/5/16,3/7/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,99983838269962800000,22000,,22000,22000
3/21/16,3/11/16,0,North America,Partner - OnPremise Product,Closed Lost,,65222549858943000000,32000,,32000,32000
5/5/16,3/18/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,27392571650816000000,32000,,96000,96000
1/3/17,5/25/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,65099501180747700000,125000,,125000,125000
6/22/16,5/25/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,97202091564405400000,,,75000,75000
1/3/17,5/30/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,52062037960820600000,49000,,49000,49000
9/12/16,5/30/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,14141249943514800000,56833,54500,225000,170500
1/3/17,6/1/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,69235824873804700000,75000,,75000,75000
6/27/16,4/4/16,0,North America,Partner - OnPremise Product,Closed Lost,,32775271428611500000,125000,,125000,125000
8/18/16,4/5/16,0,North America,Partner - OnPremise Product,Closed Lost,2 Years,79655686891408200000,32000,,64000,64000
